title         = ASCII CSV version of worksheet "Renewables: Consumption  - Wind" from the 2017 British Petroleum Statistical Review
file URL      = http://mazamascience.com/Data/Energy/BP/2017/BP_2017_wind_consumption_twh.csv
original data = http://www.bp.com/content/dam/bp/en/corporate/excel/energy-economics/statistical-review-2017/bp-statistical-review-of-world-energy-2017-underpinning-data.xlsx
country codes = ISO3166-1 two-letter codes or 'BP_~~~' for non-standard BP groupings (e.g. BP_TNA = Total North America)
units         = terawatt-hours

"YEAR","AE","AR","AT","AU","AZ","BD","BE","BG","BP_EU2","BP_FSU","BP_NONOECD","BP_OAF","BP_OAP","BP_OECD","BP_OEE","BP_OME","BP_OSCA","BP_TAF","BP_TAP","BP_TEE","BP_TME","BP_TNA","BP_TSCA","BP_WORLD","BR","BY","CA","CH","CL","CN","CO","CZ","DE","DK","DZ","EC","EG","ES","FI","FR","GB","GR","HK","HU","ID","IE","IL","IN","IR","IT","JP","KR","KW","KZ","LT","MX","MY","NL","NO","NZ","PE","PH","PK","PL","PT","QA","RO","RU","SA","SE","SG","SK","TH","TM","TR","TT","TW","UA","US","UZ","VE","VN","ZA"
1975,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,"na",0.0,"na",0.0,0.0,0.0
1976,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,"na",0.0,"na",0.0,0.0,0.0
1977,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,"na",0.0,"na",0.0,0.0,0.0
1978,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.003,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,"na",0.0,"na",0.0,0.0,0.0
1979,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.006,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,"na",0.0,"na",0.0,0.0,0.0
1980,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,"na",0.0,"na",0.0,0.0,0.0
1981,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,"na",0.0,"na",0.0,0.0,0.0
1982,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.018,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,"na",0.0,"na",0.0,0.0,0.0
1983,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.003,0.0,0.033,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.003,0.0,0.0,0.0,"na",0.0,0.0,0.0,"na",0.003,"na",0.0,0.0,0.0
1984,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.007,0.0,0.045,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na","na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.005,0.0,0.0,0.0,"na",0.0,0.0,0.0,"na",0.007,"na",0.0,0.0,0.0
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,"na",0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.007,0.0,0.064,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,"na",0.0,0.0,0.0,0.139,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.005,0.0,0.139,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.191,"na",0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.191,0.0,0.005,0.0,0.195,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.33,"na",0.0,0.0,0.0,0.332,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.002,0.0,0.332,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.008,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
1989,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.515,"na",0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.515,0.0,2.134,0.0,2.65,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.026,0.428,0.0,0.0,0.0,0.013,0.0,0.0,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.133,0.0,0.0,0.0,0.0
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.779,"na",0.034,0.0,0.0,3.598,0.0,0.001,0.0,0.0,0.032,0.779,0.001,2.82,0.0,3.632,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.071,0.61,0.0,0.0,0.0,0.014,0.0,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.817,0.0,0.0,0.0,0.0
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.979,"na",0.123,0.0,0.0,3.963,0.0,0.001,0.0,0.0,0.122,0.979,0.001,2.984,0.0,4.086,0.0,0.0,0.002,0.0,0.0,0.009,0.0,0.0,0.1,0.74,0.0,0.0,0.0,0.015,0.0,0.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.981,0.0,0.0,0.0,0.0
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,1.535,"na",0.221,0.0,0.0,4.512,0.0,0.001,0.0,0.0,0.22,1.535,0.001,2.977,0.0,4.733,0.0,0.0,0.059,0.0,0.0,0.131,0.0,0.0,0.275,0.915,0.0,0.0,0.0,0.103,0.002,0.0,0.033,0.008,0.0,0.0,0.0,0.005,0.0,0.088,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.147,0.0,0.001,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.917,0.0,0.0,0.0,0.0
1993,0.0,0.0,0.0,0.002,0.0,0.0,0.008,0.0,2.284,"na",0.312,0.002,0.0,5.384,0.0,0.001,0.002,0.002,0.311,2.284,0.001,3.096,0.002,5.696,0.0,0.0,0.059,0.0,0.0,0.212,0.0,0.0,0.6,1.034,0.0,0.0,0.0,0.116,0.004,0.002,0.217,0.047,0.0,0.0,0.0,0.015,0.0,0.095,0.0,0.004,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.174,0.0,0.001,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.036,0.0,0.0,0.0,0.0
1994,0.0,0.0,0.0,0.005,0.0,0.0,0.009,0.0,2.978,"na",0.59,0.005,0.0,6.536,0.001,0.001,0.008,0.005,0.586,2.979,0.001,3.546,0.008,7.126,0.0,0.0,0.059,0.0,0.0,0.384,0.0,0.0,0.909,1.137,0.0,0.0,0.0,0.175,0.007,0.005,0.344,0.037,0.0,0.0,0.0,0.019,0.0,0.191,0.0,0.007,0.001,0.004,0.0,0.0,0.0,0.005,0.0,0.238,0.0,0.001,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.482,0.0,0.0,0.0,0.0
1995,0.0,0.0,0.001,0.007,0.0,0.0,0.009,0.0,3.863,"na",1.128,0.006,0.0,7.135,0.001,0.001,0.008,0.006,1.123,3.863,0.001,3.262,0.008,8.263,0.0,0.0,0.059,0.0,0.0,0.616,0.0,0.0,1.5,1.177,0.0,0.0,0.0,0.27,0.011,0.005,0.392,0.034,0.0,0.0,0.0,0.016,0.0,0.496,0.0,0.009,0.001,0.001,0.0,0.0,0.0,0.007,0.0,0.317,0.0,0.001,0.0,0.0,0.0,0.001,0.016,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196,0.0,0.0,0.0,0.0
1996,0.0,0.01,0.005,0.007,0.0,0.0,0.008,0.0,4.801,"na",1.026,0.007,0.002,8.154,0.002,0.001,0.03,0.007,0.992,4.803,0.001,3.335,0.042,9.18,0.002,0.0,0.062,0.001,0.0,0.094,0.0,0.0,2.032,1.227,0.0,0.0,0.0,0.338,0.011,0.007,0.488,0.036,0.0,0.0,0.0,0.014,0.0,0.878,0.0,0.032,0.002,0.001,0.0,0.0,0.0,0.006,0.0,0.437,0.0,0.008,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267,0.0,0.0,0.0,0.0
1997,0.0,0.015,0.02,0.007,0.0,0.0,0.008,0.0,7.267,"na",1.307,0.007,0.005,10.686,0.005,0.003,0.084,0.007,1.215,7.27,0.003,3.395,0.103,11.993,0.004,0.0,0.062,0.002,0.0,0.198,0.0,0.0,2.966,1.934,0.0,0.0,0.0,0.716,0.017,0.011,0.667,0.037,0.0,0.0,0.0,0.05,0.0,0.988,0.0,0.118,0.001,0.002,0.0,0.0,0.0,0.012,0.0,0.475,0.0,0.014,0.001,0.0,0.0,0.002,0.038,0.0,0.0,0.0,0.0,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.321,0.0,0.0,0.0,0.0
1998,0.0,0.033,0.045,0.018,0.0,0.0,0.011,0.0,11.158,"na",1.57,0.008,0.006,14.349,0.007,0.003,0.073,0.008,1.491,11.172,0.003,3.133,0.111,15.919,0.005,0.0,0.062,0.003,0.0,0.356,0.0,0.0,4.489,2.82,0.0,0.0,0.0,1.352,0.023,0.019,0.877,0.073,0.0,0.0,0.0,0.169,0.0,1.079,0.0,0.232,0.007,0.004,0.0,0.0,0.0,0.015,0.0,0.64,0.0,0.022,0.001,0.0,0.0,0.004,0.089,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,3.056,0.0,0.0,0.0,0.0
1999,0.0,0.035,0.051,0.043,0.0,0.0,0.013,0.0,14.202,"na",2.153,0.008,0.009,19.085,0.02,0.003,0.111,0.032,2.064,14.244,0.038,4.712,0.148,21.238,0.002,0.0,0.162,0.003,0.0,0.474,0.0,0.0,5.528,3.029,0.0,0.0,0.024,2.744,0.049,0.037,0.85,0.162,0.0,0.0,0.0,0.187,0.0,1.446,0.035,0.403,0.036,0.016,0.0,0.0,0.0,0.017,0.0,0.645,0.014,0.039,0.001,0.0,0.0,0.004,0.123,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.003,4.533,0.0,0.0,0.0,0.0
2000,0.0,0.035,0.067,0.134,0.0,0.0,0.016,0.0,22.407,"na",2.722,0.096,0.011,28.781,0.029,0.003,0.215,0.232,2.563,22.482,0.04,5.933,0.252,31.503,0.001,0.0,0.264,0.003,0.0,0.59,0.0,0.0,9.513,4.241,0.0,0.0,0.137,4.724,0.077,0.077,0.946,0.451,0.0,0.0,0.0,0.244,0.0,1.582,0.037,0.563,0.109,0.016,0.0,0.0,0.0,0.019,0.0,0.829,0.03,0.12,0.001,0.0,0.0,0.005,0.168,0.0,0.0,0.002,0.0,0.457,0.0,0.0,0.0,0.0,0.033,0.0,0.001,0.006,5.65,0.0,0.0,0.0,0.0
2001,0.0,0.049,0.172,0.287,0.0,0.0,0.037,0.0,27.03,"na",3.657,0.237,0.01,34.982,0.027,0.003,0.228,0.458,3.517,27.144,0.047,7.152,0.321,38.639,0.035,0.0,0.329,0.004,0.007,0.719,0.0,0.0,10.509,4.306,0.0,0.0,0.221,6.966,0.07,0.131,0.965,0.756,0.0,0.001,0.0,0.334,0.01,2.085,0.034,1.179,0.252,0.012,0.0,0.0,0.0,0.018,0.0,0.825,0.029,0.139,0.001,0.0,0.0,0.014,0.256,0.0,0.0,0.003,0.0,0.482,0.0,0.0,0.0,0.0,0.062,0.0,0.012,0.015,6.805,0.0,0.0,0.0,0.0
2002,0.0,0.073,0.203,0.534,0.0,0.0,0.057,0.0,36.971,"na",3.909,0.231,0.012,49.071,0.037,0.003,0.316,0.435,4.066,37.091,0.044,10.885,0.459,52.979,0.061,0.0,0.405,0.005,0.007,0.837,0.0,0.002,15.786,4.877,0.0,0.0,0.204,9.997,0.063,0.269,1.259,0.651,0.0,0.001,0.0,0.388,0.011,2.085,0.03,1.404,0.413,0.014,0.0,0.0,0.0,0.021,0.0,0.946,0.039,0.155,0.001,0.0,0.0,0.061,0.362,0.0,0.0,0.006,0.0,0.608,0.0,0.0,0.0,0.0,0.048,0.0,0.016,0.021,10.459,0.0,0.0,0.0,0.0
